lon,lat,ssrd
102.4000015,3,16873284.78
102.4000015,3.099999905,16872636.68
102.4000015,3.200000048,16869054.33
102.4000015,3.299999952,16865707
102.4000015,3.400000095,16864211.38
102.4000015,3.5,16864225.62
102.4000015,3.599999905,16864745.53
102.4000015,3.700000048,16870357.65
102.4000015,3.799999952,16863292.64
102.4000015,3.900000095,16822113.36
102.4000015,4,16774624.01
102.4000015,4.099999905,16715034.41
102.4000015,4.199999809,16666013.83
102.4000015,4.300000191,16615754.02
102.4000015,4.400000095,16573221.56
102.4000015,4.5,16548714.83
102.4000015,4.599999905,16527021.28
102.4000015,4.699999809,16492230.42
102.4000015,4.800000191,16520070.23
102.4000015,4.900000095,16551620.6
102.4000015,5,16601161.09
102.4000015,5.099999905,16657446.09
102.4000015,5.199999809,16764809.92
102.4000015,5.300000191,17036826.79
102.4000015,5.400000095,17294293.45
102.4000015,5.5,17576986.16
102.4000015,5.599999905,17917844.08
102.4000015,5.699999809,18270296.57
102.4000015,5.800000191,18594346.62
102.4000015,5.900000095,18826487.52
102.4000015,6,19033708.63
102.5,-4,18457654.47
102.5,-3.900000095,18326667.04
102.5,-3.799999952,18129851.15
102.5,-3.700000048,18065069.63
102.5,-3.599999905,17941410.71
102.5,-3.5,17766003.49
102.5,-3.400000095,17587662.01
102.5,-3.299999952,17507988.43
102.5,-3.200000048,17512254.49
102.5,-3.099999905,17537922.11
102.5,-3,17455278.66
102.5,-2.900000095,17427972.99
102.5,-2.799999952,17454189
102.5,-2.700000048,17465498.7
102.5,-2.599999905,17452728.99
102.5,-2.5,17444033.06
102.5,-2.400000095,17452600.8
102.5,-2.299999952,17454858.47
102.5,-2.200000048,17435208.93
102.5,-2.099999905,17367635.59
102.5,-2,17281466.76
102.5,-1.899999976,17227475.04
102.5,-1.799999952,17167294.32
102.5,-1.700000048,17063306.3
102.5,-1.600000024,16931229.2
102.5,-1.5,16766654.51
102.5,-1.399999976,16594537.65
102.5,-1.299999952,16462781.04
102.5,-1.200000048,16349705.37
102.5,-1.100000024,16246087.7
102.5,-1,16155517.49
102.5,-0.899999976,16154249.78
102.5,-0.800000012,16183129.41
102.5,-0.699999988,16206097.79
102.5,-0.600000024,16224429.76
102.5,-0.5,16246151.8
102.5,-0.400000006,16245446.72
102.5,-0.300000012,16181783.35
102.5,-0.200000003,16104495.64
102.5,-0.100000001,16030106.57
102.5,4.58E-15,15963423.48
102.5,0.100000001,15893905.84
102.5,0.200000003,15856401.5
102.5,0.300000012,15832307.84
102.5,0.400000006,15797274.83
102.5,0.5,15766650.32
102.5,0.600000024,15756935.94
102.5,0.699999988,15828155.73
102.5,0.800000012,15959000.73
102.5,0.899999976,16042114.22
102.5,1,16170409.55
102.5,1.100000024,16471306.04
102.5,2.200000048,17539745.33
102.5,2.299999952,17373482.74
102.5,2.400000095,17164374.31
102.5,2.5,17074210.05
102.5,2.599999905,16968669.45
102.5,2.700000048,16874751.91
102.5,2.799999952,16840224.56
102.5,2.900000095,16852766.36
102.5,3,16898589.17
102.5,3.099999905,16929826.17
102.5,3.200000048,16935545.12
102.5,3.299999952,16933821.6
102.5,3.400000095,16936862.69
102.5,3.5,16943422.03
102.5,3.599999905,16927333.48
102.5,3.700000048,16920816.87
102.5,3.799999952,16914214.8
102.5,3.900000095,16874388.69
102.5,4,16803809.88
102.5,4.099999905,16719385.94
102.5,4.199999809,16650587.62
102.5,4.300000191,16598041.66
102.5,4.400000095,16559739.66
102.5,4.5,16535524.93
102.5,4.599999905,16471961.27
102.5,4.699999809,16387394.89
102.5,4.800000191,16344584.67
102.5,4.900000095,16371434.53
102.5,5,16420647.41
102.5,5.099999905,16498020.59
102.5,5.199999809,16683256.14
102.5,5.300000191,17055208.62
102.5,5.400000095,17360022.19
102.5,5.5,17643569.54
102.5,5.599999905,17984783.56
102.5,5.699999809,18355090.86
102.5,5.800000191,18727684.31
102.5999985,-4.199999809,18564206.4
102.5999985,-4.099999905,18459940.63
102.5999985,-4,18294895.89
102.5999985,-3.900000095,18070517.94
102.5999985,-3.799999952,17855313.1
102.5999985,-3.700000048,17790460.36
102.5999985,-3.599999905,17772626.93
102.5999985,-3.5,17645542.33
102.5999985,-3.400000095,17566552.46
102.5999985,-3.299999952,17567770.32
102.5999985,-3.200000048,17581145.4
102.5999985,-3.099999905,17619390.43
102.5999985,-3,17646411.21
102.5999985,-2.900000095,17618478.81
102.5999985,-2.799999952,17630429.49
102.5999985,-2.700000048,17636953.22
102.5999985,-2.599999905,17623955.61
102.5999985,-2.5,17601008.6
102.5999985,-2.400000095,17589748.75
102.5999985,-2.299999952,17569500.96
102.5999985,-2.200000048,17513557.82
102.5999985,-2.099999905,17446012.97
102.5999985,-2,17356062.37
102.5999985,-1.899999976,17267735.59
102.5999985,-1.799999952,17188788.45
102.5999985,-1.700000048,17059909.12
102.5999985,-1.600000024,16912412.93
102.5999985,-1.5,16747816.88
102.5999985,-1.399999976,16562973.04
102.5999985,-1.299999952,16393704.96
102.5999985,-1.200000048,16276178.06
102.5999985,-1.100000024,16172546.15
102.5999985,-1,16081911.84
102.5999985,-0.899999976,16081164.03
102.5999985,-0.800000012,16115662.9
102.5999985,-0.699999988,16143502.72
102.5999985,-0.600000024,16165701.93
102.5999985,-0.5,16191974.9
102.5999985,-0.400000006,16191761.25
102.5999985,-0.300000012,16129857.01
102.5999985,-0.200000003,16060389.22
102.5999985,-0.100000001,15987474.4
102.5999985,4.58E-15,15918184.67
102.5999985,0.100000001,15848147.12
102.5999985,0.200000003,15810657.03
102.5999985,0.300000012,15795351.9
102.5999985,0.400000006,15772896.29
102.5999985,0.5,15766465.15
102.5999985,0.600000024,15815200.85
102.5999985,0.699999988,15886370.78
102.5999985,0.800000012,16024928.89
102.5999985,0.899999976,16177374.85
102.5999985,1,16342590.52
102.5999985,2,17794277.74
102.5999985,2.099999905,17683538.09
102.5999985,2.200000048,17498117.37
102.5999985,2.299999952,17243057.93
102.5999985,2.400000095,17033799.95
102.5999985,2.5,16951441.38
102.5999985,2.599999905,16878875.54
102.5999985,2.700000048,16813104.06
102.5999985,2.799999952,16823423.81
102.5999985,2.900000095,16861205.91
102.5999985,3,16907926.09
102.5999985,3.099999905,16964025.92
102.5999985,3.200000048,17000640.01
102.5999985,3.299999952,17006444.42
102.5999985,3.400000095,17017234.22
102.5999985,3.5,17025075.52
102.5999985,3.599999905,17008880.14
102.5999985,3.700000048,16985740.83
102.5999985,3.799999952,16968420.18
102.5999985,3.900000095,16905582.96
102.5999985,4,16812320.64
102.5999985,4.099999905,16727006.46
102.5999985,4.199999809,16655658.47
102.5999985,4.300000191,16590855.58
102.5999985,4.400000095,16545616.77
102.5999985,4.5,16482986.09
102.5999985,4.599999905,16413126.6
102.5999985,4.699999809,16328581.59
102.5999985,4.800000191,16235461.71
102.5999985,4.900000095,16196839.22
102.5999985,5,16265302.8
102.5999985,5.099999905,16393555.4
102.5999985,5.199999809,16579937.59
102.5999985,5.300000191,16957901.02
102.5999985,5.400000095,17377029.48
102.5999985,5.5,17710245.51
102.5999985,5.599999905,18073331.12
102.5999985,5.699999809,18456700.13
102.5999985,5.800000191,18807058.77
102.6999969,-4.199999809,18445119.79
102.6999969,-4.099999905,18317671.98
102.6999969,-4,18175168.3
102.6999969,-3.900000095,17928242.17
102.6999969,-3.799999952,17714817.82
102.6999969,-3.700000048,17655185.49
102.6999969,-3.599999905,17632993.4
102.6999969,-3.5,17632388.04
102.6999969,-3.400000095,17643042.52
102.6999969,-3.299999952,17644274.62
102.6999969,-3.200000048,17658062.77
102.6999969,-3.099999905,17695851.99
102.6999969,-3,17729702.76
102.6999969,-2.900000095,17733491.65
102.6999969,-2.799999952,17737907.28
102.6999969,-2.700000048,17741005.34
102.6999969,-2.599999905,17731753.89
102.6999969,-2.5,17708479.26
102.6999969,-2.400000095,17676964.5
102.6999969,-2.299999952,17622438.63
102.6999969,-2.200000048,17561146.88
102.6999969,-2.099999905,17495168.87
102.6999969,-2,17405175.54
102.6999969,-1.899999976,17312084.15
102.6999969,-1.799999952,17201778.94
102.6999969,-1.700000048,17054745.68
102.6999969,-1.600000024,16906644.13
102.6999969,-1.5,16742062.32
102.6999969,-1.399999976,16557104.53
102.6999969,-1.299999952,16375664.99
102.6999969,-1.200000048,16244955.31
102.6999969,-1.100000024,16138659.77
102.6999969,-1,16048053.95
102.6999969,-0.899999976,16046971.41
102.6999969,-0.800000012,16081691.06
102.6999969,-0.699999988,16108298.77
102.6999969,-0.600000024,16129408.32
102.6999969,-0.5,16155766.76
102.6999969,-0.400000006,16155417.79
102.6999969,-0.300000012,16093677.35
102.6999969,-0.200000003,16024295.03
102.6999969,-0.100000001,15953780.32
102.6999969,4.58E-15,15884341.02
102.6999969,0.100000001,15814267.87
102.6999969,0.200000003,15777183.73
102.6999969,0.300000012,15761451.27
102.6999969,0.400000006,15754521.59
102.6999969,0.5,15831681.11
102.6999969,0.600000024,15909894.68
102.6999969,0.699999988,15982403.55
102.6999969,0.800000012,16119921.84
102.6999969,0.899999976,16277702.17
102.6999969,1,16452788.9
102.6999969,1.100000024,16588177.72
102.6999969,1.899999976,17753725.19
102.6999969,2,17642494.12
102.6999969,2.099999905,17542166.81
102.6999969,2.200000048,17335536.83
102.6999969,2.299999952,17083390.28
102.6999969,2.400000095,16874787.52
102.6999969,2.5,16792428.95
102.6999969,2.599999905,16740730.51
102.6999969,2.700000048,16789444.85
102.6999969,2.799999952,16854411.54
102.6999969,2.900000095,16892044.07
102.6999969,3,16938792.75
102.6999969,3.099999905,16994864.09
102.6999969,3.200000048,17065264.85
102.6999969,3.299999952,17121613.95
102.6999969,3.400000095,17141391.68
102.6999969,3.5,17149482.25
102.6999969,3.599999905,17133208.53
102.6999969,3.700000048,17109919.66
102.6999969,3.799999952,17079231.05
102.6999969,3.900000095,17006280.62
102.6999969,4,16914328.75
102.6999969,4.099999905,16829050.17
102.6999969,4.199999809,16761035.27
102.6999969,4.300000191,16685727.46
102.6999969,4.400000095,16616003.29
102.6999969,4.5,16550210.45
102.6999969,4.599999905,16480293.98
102.6999969,4.699999809,16401033.48
102.6999969,4.800000191,16302572.12
102.6999969,4.900000095,16257546.97
102.6999969,5,16354526.95
102.6999969,5.099999905,16488712.16
102.6999969,5.199999809,16684630.68
102.6999969,5.300000191,17055037.69
102.6999969,5.400000095,17481088.72
102.6999969,5.5,17816291.78
102.6999969,5.599999905,18179434.36
102.6999969,5.699999809,18475302.74
102.8000031,-4.300000191,18467910.13
102.8000031,-4.199999809,18299240.3
102.8000031,-4.099999905,18155896.22
102.8000031,-4,18074078.93
102.8000031,-3.900000095,17960006.19
102.8000031,-3.799999952,17746531.99
102.8000031,-3.700000048,17682313.11
102.8000031,-3.599999905,17672278.24
102.8000031,-3.5,17679535.54
102.8000031,-3.400000095,17714048.65
102.8000031,-3.299999952,17730585.88
102.8000031,-3.200000048,17743968.08
102.8000031,-3.099999905,17772520.1
102.8000031,-3,17789712.55
102.8000031,-2.900000095,17782341.3
102.8000031,-2.799999952,17768531.79
102.8000031,-2.700000048,17770753.84
102.8000031,-2.599999905,17757642.28
102.8000031,-2.5,17730372.22
102.8000031,-2.400000095,17693715.4
102.8000031,-2.299999952,17636639.86
102.8000031,-2.200000048,17574244.2
102.8000031,-2.099999905,17506677.99
102.8000031,-2,17416933.93
102.8000031,-1.899999976,17328186.95
102.8000031,-1.799999952,17220267.6
102.8000031,-1.700000048,17066967
102.8000031,-1.600000024,16917654.71
102.8000031,-1.5,16753015.92
102.8000031,-1.399999976,16571797.17
102.8000031,-1.299999952,16398904
102.8000031,-1.200000048,16266050.61
102.8000031,-1.100000024,16156201.2
102.8000031,-1,16065260.65
102.8000031,-0.899999976,16064156.75
102.8000031,-0.800000012,16091847
102.8000031,-0.699999988,16109666.19
102.8000031,-0.600000024,16122086.92
102.8000031,-0.5,16142185.15
102.8000031,-0.400000006,16141871.78
102.8000031,-0.300000012,16078023.24
102.8000031,-0.200000003,15996490.83
102.8000031,-0.100000001,15921994.93
102.8000031,4.58E-15,15861337.03
102.8000031,0.100000001,15795615.41
102.8000031,0.200000003,15758125.31
102.8000031,0.300000012,15739487.09
102.8000031,0.400000006,15730520.52
102.8000031,0.5,15881940.91
102.8000031,0.600000024,16047583.9
102.8000031,0.699999988,16122450.15
102.8000031,0.800000012,16261050.98
102.8000031,0.899999976,16494167.6
102.8000031,1,16710818.2
102.8000031,1.100000024,16774624.01
102.8000031,2,17396814.34
102.8000031,2.099999905,17264979.38
102.8000031,2.200000048,17100938.84
102.8000031,2.299999952,16886595.76
102.8000031,2.400000095,16678448.8
102.8000031,2.5,16596382.24
102.8000031,2.599999905,16617456.18
102.8000031,2.700000048,16712527.47
102.8000031,2.799999952,16880463.74
102.8000031,2.900000095,16951968.41
102.8000031,3,16998717.08
102.8000031,3.099999905,17063227.96
102.8000031,3.200000048,17190497.73
102.8000031,3.299999952,17272450.34
102.8000031,3.400000095,17317895.69
102.8000031,3.5,17328685.48
102.8000031,3.599999905,17312967.28
102.8000031,3.700000048,17302526.46
102.8000031,3.799999952,17290597.14
102.8000031,3.900000095,17223906.93
102.8000031,4,17137595.67
102.8000031,4.099999905,17052267.24
102.8000031,4.199999809,16978896.61
102.8000031,4.300000191,16898240.2
102.8000031,4.400000095,16828886.36
102.8000031,4.5,16773277.95
102.8000031,4.599999905,16709379.56
102.8000031,4.699999809,16624813.18
102.8000031,4.800000191,16571362.73
102.8000031,4.900000095,16593305.54
102.8000031,5,16702179.24
102.8000031,5.099999905,16838793.04
102.8000031,5.199999809,17025282.06
102.8000031,5.300000191,17403181.39
102.8000031,5.400000095,17704640.51
102.8000031,5.5,17965945.92
102.8000031,5.599999905,18266735.58
102.9000015,-4.5,18492196.07
102.9000015,-4.400000095,18444307.89
102.9000015,-4.300000191,18286776.83
102.9000015,-4.199999809,18133789.6
102.9000015,-4.099999905,17994148.96
102.9000015,-4,17912410.01
102.9000015,-3.900000095,17862997.72
102.9000015,-3.799999952,17780981.01
102.9000015,-3.700000048,17721897.07
102.9000015,-3.599999905,17717766.32
102.9000015,-3.5,17725037.86
102.9000015,-3.400000095,17764351.19
102.9000015,-3.299999952,17802774.26
102.9000015,-3.200000048,17825379.42
102.9000015,-3.099999905,17837522.4
102.9000015,-3,17843284.08
102.9000015,-2.900000095,17834937.12
102.9000015,-2.799999952,17815430.02
102.9000015,-2.700000048,17800694.64
102.9000015,-2.599999905,17779250.36
102.9000015,-2.5,17746396.68
102.9000015,-2.400000095,17707546.28
102.9000015,-2.299999952,17651702.84
102.9000015,-2.200000048,17587911.28
102.9000015,-2.099999905,17518557.45
102.9000015,-2,17433777.41
102.9000015,-1.899999976,17346725.46
102.9000015,-1.799999952,17239881.53
102.9000015,-1.700000048,17086481.22
102.9000015,-1.600000024,16930139.54
102.9000015,-1.5,16765977.93
102.9000015,-1.399999976,16595014.82
102.9000015,-1.299999952,16424357.96
102.9000015,-1.200000048,16291454.71
102.9000015,-1.100000024,16179497.2
102.9000015,-1,16082339.16
102.9000015,-0.899999976,16074519.23
102.9000015,-0.800000012,16093755.69
102.9000015,-0.699999988,16111475.18
102.9000015,-0.600000024,16123917.27
102.9000015,-0.5,16136188.44
102.9000015,-0.400000006,16128154.85
102.9000015,-0.300000012,16051066.55
102.9000015,-0.200000003,15964520.26
102.9000015,-0.100000001,15890038.6
102.9000015,4.58E-15,15834245.02
102.9000015,0.100000001,15775794.94
102.9000015,0.200000003,15736973.03
102.9000015,0.400000006,15704055.25
102.9000015,0.5,15857177.79
102.9000015,0.600000024,16077574.56
102.9000015,0.699999988,16234436.14
102.9000015,0.800000012,16490998.32
102.9000015,0.899999976,16757431.55
102.9000015,1,16975506.55
102.9000015,1.100000024,17046049.75
102.9000015,1.899999976,17246433.75
102.9000015,2,17121450.14
102.9000015,2.099999905,16987763.47
102.9000015,2.200000048,16823687.32
102.9000015,2.299999952,16645466.92
102.9000015,2.400000095,16475372.69
102.9000015,2.5,16479788.32
102.9000015,2.599999905,16529214.85
102.9000015,2.700000048,16624336.01
102.9000015,2.799999952,16806551.84
102.9000015,2.900000095,16975748.69
102.9000015,3,17068177.74
102.9000015,3.099999905,17194692.57
102.9000015,3.200000048,17321962.34
102.9000015,3.299999952,17404349.39
102.9000015,3.400000095,17464893.33
102.9000015,3.5,17508615.16
102.9000015,3.599999905,17506706.47
102.9000015,3.700000048,17512147.67
102.9000015,3.799999952,17500837.96
102.9000015,3.900000095,17435999.47
102.9000015,4,17355307.44
102.9000015,4.099999905,17273803.52
102.9000015,4.199999809,17191672.85
102.9000015,4.300000191,17108716.04
102.9000015,4.400000095,17041776.56
102.9000015,4.5,16988383.09
102.9000015,4.599999905,16935488.15
102.9000015,4.699999809,16889159.67
102.9000015,4.800000191,16906872.04
102.9000015,4.900000095,16938856.84
102.9000015,5,17047338.83
102.9000015,5.099999905,17185968.15
102.9000015,5.199999809,17374885.76
102.9000015,5.300000191,17628100.6
102.9000015,5.400000095,17856424.13
102.9000015,5.5,18116896.27
103,-4.400000095,18118384.76
103,-4.300000191,18130976.42
103,-4.199999809,18041766.51
103,-4.099999905,17902083.14
103,-4,17820358.43
103,-3.900000095,17768517.54
103,-3.799999952,17794890.23
103,-3.700000048,17812531.37
103,-3.599999905,17809732.44
103,-3.5,17817068.07
103,-3.400000095,17854266.17
103,-3.299999952,17883024.72
103,-3.200000048,17874407.13
103,-3.099999905,17867869.15
103,-3,17873559.61
103,-2.900000095,17866216.85
103,-2.799999952,17846111.5
103,-2.700000048,17814910.11
103,-2.599999905,17759330.19
103,-2.5,17721654.92
103,-2.400000095,17684271.65
103,-2.299999952,17627153.38
103,-2.200000048,17563148.16
103,-2.099999905,17501671.23
103,-2,17429112.51
103,-1.899999976,17342865.35
103,-1.799999952,17235238
103,-1.700000048,17081631.16
103,-1.600000024,16928237.97
103,-1.5,16788091.67
103,-1.399999976,16625824.5
103,-1.299999952,16455473.88
103,-1.200000048,16322599.12
103,-1.100000024,16210712.83
103,-1,16112514.98
103,-0.899999976,16096476.29
103,-0.800000012,16115855.19
103,-0.699999988,16133717.12
103,-0.600000024,16146102.24
103,-0.5,16155011.83
103,-0.400000006,16139920.36
103,-0.300000012,16066912.95
103,-0.200000003,15980402.27
103,-0.100000001,15905920.62
103,4.58E-15,15849194.06
103,0.100000001,15792966.03
103,0.200000003,15774705.28
103,0.300000012,15756373.3
103,0.5,15901056.31
103,0.600000024,16101290.75
103,0.699999988,16491503.98
103,0.800000012,16677729.48
103,1,17178632.51
103,1.100000024,17192128.66
103,1.799999952,17110254.39
103,1.899999976,17000960.5
103,2,16874723.42
103,2.099999905,16741414.22
103,2.200000048,16577452.02
103,2.299999952,16404722.66
103,2.400000095,16345296.87
103,2.5,16426181.18
103,2.599999905,16475899.72
103,2.700000048,16570971.02
103,2.799999952,16752716.8
103,2.900000095,16961440.64
103,3,17199400.2
103,3.099999905,17350079.91
103,3.200000048,17478795.44
103,3.299999952,17560691.07
103,3.400000095,17620501.45
103,3.5,17697247.9
103,3.599999905,17744017.93
103,3.700000048,17755007.15
103,3.799999952,17743049.35
103,3.900000095,17676943.14
103,4,17601443.04
103,4.099999905,17545727.8
103,4.199999809,17466488.66
103,4.300000191,17382100.33
103,4.400000095,17312896.06
103,4.5,17263127.67
103,4.599999905,17216727.98
103,4.699999809,17231904.91
103,4.800000191,17261040.93
103,4.900000095,17292897.54
103,5,17401735.62
103,5.099999905,17536476.34
103,5.199999809,17635222.58
103,5.300000191,17800623.42
103,5.400000095,18026397.28
103,5.5,18287702.69
103.0999985,-4.5,17842002.12
103.0999985,-4.400000095,17795431.5
103.0999985,-4.300000191,17846716.87
103.0999985,-4.199999809,17930243.44
103.0999985,-4.099999905,17851937.28
103.0999985,-4,17773082.73
103.0999985,-3.900000095,17801292.89
103.0999985,-3.799999952,17882540.43
103.0999985,-3.700000048,17917431
103.0999985,-3.599999905,17928249.29
103.0999985,-3.5,17936959.47
103.0999985,-3.400000095,17969898.62
103.0999985,-3.299999952,17957435.16
103.0999985,-3.200000048,17932130.77
103.0999985,-3.099999905,17896798.63
103.0999985,-3,17889961.53
103.0999985,-2.900000095,17882568.91
103.0999985,-2.799999952,17849857.66
103.0999985,-2.700000048,17798956.88
103.0999985,-2.599999905,17736774.88
103.0999985,-2.5,17673261.07
103.0999985,-2.400000095,17634937.7
103.0999985,-2.299999952,17578204.02
103.0999985,-2.200000048,17517140.17
103.0999985,-2.099999905,17457422.38
103.0999985,-2,17395859.99
103.0999985,-1.899999976,17323009.27
103.0999985,-1.799999952,17215374.8
103.0999985,-1.700000048,17066105.24
103.0999985,-1.600000024,16920183.01
103.0999985,-1.5,16783426.77
103.0999985,-1.399999976,16649013.66
103.0999985,-1.299999952,16490065.34
103.0999985,-1.200000048,16357511.06
103.0999985,-1.100000024,16247697.27
103.0999985,-1,16151493.57
103.0999985,-0.899999976,16134607.36
103.0999985,-0.800000012,16150617.57
103.0999985,-0.699999988,16168144.76
103.0999985,-0.600000024,16180116.81
103.0999985,-0.5,16183079.55
103.0999985,-0.400000006,16165053.82
103.0999985,-0.300000012,16103235.05
103.0999985,-0.200000003,16024921.77
103.0999985,-0.100000001,15950454.35
103.0999985,4.58E-15,15894254.82
103.0999985,0.100000001,15839693.34
103.0999985,0.200000003,15828568.81
103.0999985,0.300000012,15836502.69
103.0999985,0.400000006,15825385.28
103.0999985,0.899999976,17120232.28
103.0999985,1.700000048,16977728.6
103.0999985,1.799999952,16880876.81
103.0999985,1.899999976,16771184.09
103.0999985,2,16646898.44
103.0999985,2.099999905,16513703.18
103.0999985,2.200000048,16355645.1
103.0999985,2.299999952,16240838.8
103.0999985,2.400000095,16211944.93
103.0999985,2.5,16334613.9
103.0999985,2.599999905,16437790.01
103.0999985,2.700000048,16538509.04
103.0999985,2.799999952,16748108.88
103.0999985,2.900000095,17029249
103.0999985,3,17289008.94
103.0999985,3.099999905,17489464.16
103.0999985,3.200000048,17650705.77
103.0999985,3.299999952,17732629.89
103.0999985,3.400000095,17816377.24
103.0999985,3.5,17915080.75
103.0999985,3.599999905,17978672.9
103.0999985,3.700000048,18013264.35
103.0999985,3.799999952,18005864.61
103.0999985,3.900000095,17939737.04
103.0999985,4,17900309.76
103.0999985,4.099999905,17853062.56
103.0999985,4.199999809,17777690.65
103.0999985,4.300000191,17696200.97
103.0999985,4.400000095,17627167.63
103.0999985,4.5,17580718.08
103.0999985,4.599999905,17544146.71
103.0999985,4.699999809,17565704.95
103.0999985,4.800000191,17617367.78
103.0999985,4.900000095,17652970.56
103.0999985,5,17755726.47
103.0999985,5.099999905,17828327.92
103.0999985,5.199999809,17878260.12
103.0999985,5.300000191,18019631.4
103.0999985,5.400000095,18192168.46
103.1999969,-4.599999905,17515644.56
103.1999969,-4.5,17519184.18
103.1999969,-4.400000095,17492854.22
103.1999969,-4.300000191,17543655.3
103.1999969,-4.199999809,17660583.95
103.1999969,-4.099999905,17747621.66
103.1999969,-4,17802795.63
103.1999969,-3.900000095,17896606.34
103.1999969,-3.799999952,17979506.17
103.1999969,-3.700000048,18014425.23
103.1999969,-3.599999905,18033925.21
103.1999969,-3.5,18048632.1
103.1999969,-3.400000095,18032735.84
103.1999969,-3.299999952,18013064.94
103.1999969,-3.200000048,17989306.01
103.1999969,-3.099999905,17954287.24
103.1999969,-3,17917089.15
103.1999969,-2.900000095,17886778
103.1999969,-2.799999952,17835813.12
103.1999969,-2.700000048,17782839.84
103.1999969,-2.599999905,17720672.09
103.1999969,-2.5,17653625.78
103.1999969,-2.400000095,17586244.73
103.1999969,-2.299999952,17531697.5
103.1999969,-2.200000048,17472884.19
103.1999969,-2.099999905,17413166.4
103.1999969,-2,17350806.35
103.1999969,-1.899999976,17288830.89
103.1999969,-1.799999952,17197555.61
103.1999969,-1.700000048,17056704.23
103.1999969,-1.600000024,16913089.52
103.1999969,-1.5,16774267.91
103.1999969,-1.399999976,16644804.58
103.1999969,-1.299999952,16512592.16
103.1999969,-1.200000048,16394075.3
103.1999969,-1.100000024,16291810.81
103.1999969,-1,16199830.45
103.1999969,-0.899999976,16181726.38
103.1999969,-0.800000012,16189923.78
103.1999969,-0.699999988,16202123.72
103.1999969,-0.600000024,16210705.71
103.1999969,-0.5,16212628.64
103.1999969,-0.400000006,16193563.11
103.1999969,-0.300000012,16127606.46
103.1999969,-0.200000003,16061236.74
103.1999969,-0.100000001,16005272.22
103.1999969,4.58E-15,15955810.08
103.1999969,0.100000001,15896790.24
103.1999969,0.200000003,15875338.84
103.1999969,0.300000012,15893727.79
103.1999969,0.400000006,15921012.09
103.1999969,0.5,16115776.85
103.1999969,0.600000024,16367268.17
103.1999969,0.699999988,16538252.65
103.1999969,1.700000048,16729335.34
103.1999969,1.799999952,16653365.19
103.1999969,1.899999976,16546521.27
103.1999969,2,16423339.51
103.1999969,2.099999905,16294232.28
103.1999969,2.200000048,16187089.23
103.1999969,2.299999952,16118226.81
103.1999969,2.400000095,16098584.39
103.1999969,2.5,16224301.57
103.1999969,2.599999905,16354790.47
103.1999969,2.700000048,16530489.69
103.1999969,2.799999952,16810411.95
103.1999969,2.900000095,17106508.23
103.1999969,3,17366396.36
103.1999969,3.099999905,17588773.04
103.1999969,3.200000048,17799049.47
103.1999969,3.299999952,17918221.54
103.1999969,3.400000095,18019745.35
103.1999969,3.5,18126717.48
103.1999969,3.599999905,18196441.65
103.1999969,3.700000048,18241559.39
103.1999969,3.799999952,18248759.71
103.1999969,3.900000095,18221012.48
103.1999969,4,18202538.07
103.1999969,4.099999905,18160347.46
103.1999969,4.199999809,18077176.99
103.1999969,4.300000191,17989298.89
103.1999969,4.400000095,17928591.14
103.1999969,4.5,17907666.77
103.1999969,4.599999905,17871508.48
103.1999969,4.699999809,17883950.58
103.1999969,4.800000191,17931204.91
103.1999969,4.900000095,17992026.61
103.1999969,5,18049849.96
103.1999969,5.099999905,18074499.13
103.1999969,5.199999809,18120492.87
103.3000031,-4.699999809,17596806.63
103.3000031,-4.599999905,17432673.5
103.3000031,-4.5,17393545.35
103.3000031,-4.400000095,17348071.51
103.3000031,-4.300000191,17399364.01
103.3000031,-4.199999809,17526769.09
103.3000031,-4.099999905,17706221.59
103.3000031,-4,17886521.61
103.3000031,-3.900000095,17993500.86
103.3000031,-3.799999952,18076443.43
103.3000031,-3.700000048,18111341.12
103.3000031,-3.599999905,18124402.83
103.3000031,-3.5,18111796.93
103.3000031,-3.400000095,18069150.52
103.3000031,-3.299999952,18048083.71
103.3000031,-3.200000048,18022814.93
103.3000031,-3.099999905,17986507.08
103.3000031,-3,17944658.33
103.3000031,-2.900000095,17880403.83
103.3000031,-2.799999952,17818620.66
103.3000031,-2.700000048,17765554.8
103.3000031,-2.599999905,17703387.04
103.3000031,-2.5,17636290.88
103.3000031,-2.400000095,17562770.69
103.3000031,-2.299999952,17481793.79
103.3000031,-2.200000048,17418899.6
103.3000031,-2.099999905,17359188.92
103.3000031,-2,17297704.88
103.3000031,-1.899999976,17229454.95
103.3000031,-1.799999952,17140116.85
103.3000031,-1.700000048,17017982.03
103.3000031,-1.600000024,16875378.64
103.3000031,-1.5,16738579.67
103.3000031,-1.399999976,16608745.99
103.3000031,-1.299999952,16533822.78
103.3000031,-1.200000048,16513546.5
103.3000031,-1.100000024,16427228.12
103.3000031,-1,16331480.23
103.3000031,-0.899999976,16314537.04
103.3000031,-0.800000012,16308376.53
103.3000031,-0.699999988,16250731.23
103.3000031,-0.600000024,16284354.09
103.3000031,-0.5,16289752.56
103.3000031,-0.400000006,16271698.34
103.3000031,-0.300000012,16209210.09
103.3000031,-0.200000003,16138075.77
103.3000031,-0.100000001,16120733.75
103.3000031,4.58E-15,16118241.06
103.3000031,0.100000001,16063693.82
103.3000031,0.200000003,16052597.78
103.3000031,0.300000012,16071022.34
